cod_semestre;cod_facultad;cod_escuela;cod_plan;cod_asignatura;cod_alumno;val_calific_final
20191;20;1;2014;2010905;15200010;13
20191;20;1;2014;2010906;15200059;17
20191;20;1;2014;2010906;15200060;14
20191;20;1;2014;2010906;15200021;15
20191;20;1;2014;2010906;15200026;14
20191;20;1;2014;2010906;14200092;14
20191;20;1;2014;2010906;14200004;15
20191;20;1;2014;2010906;14200136;15
20191;20;1;2014;2010906;15200110;13
20191;20;1;2014;2010906;15200147;13
20191;20;1;2014;2010906;14200016;15
20191;20;1;2014;2010906;14200060;13
20191;20;1;2014;2010906;14200145;13
20191;20;1;2014;2010906;15200155;15
20191;20;1;2014;2010906;14200021;15
20191;20;1;2014;2010906;14200069;13
20191;20;1;2014;2010906;14200071;13
20191;20;1;2014;2010906;14200078;14
20191;20;1;2014;2010906;14200095;14
20191;20;1;2014;2010906;14200156;14
20191;20;1;2014;2010906;15200162;16
20191;20;1;2014;2010906;15200028;13
20191;20;1;2014;2010906;14200105;14
20191;20;1;2014;2010906;15200168;16
20191;20;1;2014;2010906;15200171;15
20191;20;1;2014;2010906;14200168;13
20191;20;1;2014;2010906;14200169;14
20191;20;1;2014;2010906;15200045;15
20191;20;1;2014;2010906;15200182;15
20191;20;1;2014;2010906;14200063;14
20191;20;1;2014;2010906;14200037;13
20191;20;1;2014;2010906;14200031;16
20191;20;1;2014;2010906;14200097;12
20191;20;1;2014;2010906;14200100;14
20191;20;1;2014;2010906;15200116;13
20191;20;1;2014;2010906;15200050;14
20191;20;1;2014;2010906;15200052;13
20191;20;1;2014;2010906;15200054;15
20191;20;1;2014;2010906;15200183;15
20191;20;1;2014;2010906;15200003;15
20191;20;1;2014;2010906;15200008;16
20191;20;1;2014;2010906;15200009;15
20191;20;1;2014;2010906;15200015;15
20191;20;1;2014;2010906;15200120;16
20191;20;1;2014;2010906;14200116;15
20191;20;1;2014;2010906;14200119;15
20191;20;1;2014;2010906;15200024;17
20191;20;1;2014;2010906;15200025;16
20191;20;1;2014;2010906;13160113;13
20191;20;1;2014;2010906;15200097;16
20191;20;1;2014;2010906;15200125;17
20191;20;1;2014;2010906;15200105;16
20191;20;1;2014;2010906;15200135;12
20191;20;1;2014;2010906;15200138;13
20191;20;1;2014;2010906;14200134;13
20191;20;1;2014;2010906;15200144;16
20191;20;1;2014;2010906;15200154;14
20191;20;1;2014;2010906;15200156;14
20191;20;1;2014;2010906;14200081;16
20191;20;1;2014;2010906;15200157;16
20191;20;1;2014;2010906;15200163;18
20191;20;1;2014;2010906;14200160;15
20191;20;1;2014;2010906;14200161;14
20191;20;1;2014;2010906;14200162;14
20191;20;1;2014;2010906;15200031;15
20191;20;1;2014;2010906;15200035;14
20191;20;1;2014;2010906;15200037;13
20191;20;1;2014;2010906;15200038;15
20191;20;1;2014;2010906;15200173;14
20191;20;1;2014;2010906;14200171;18
20191;20;1;2014;2010906;14200029;14
20191;20;1;2014;2010906;15200044;15
20191;20;1;2014;2010906;15200178;16
20191;20;1;2014;2010906;15200001;17
20191;20;1;2014;2010906;14200098;18
20191;20;1;2014;2010906;15200053;16
20191;20;1;2014;2010906;15200187;16
20191;20;1;2014;2011001;14200139;9
20191;20;1;2014;2011001;14200008;14
20191;20;1;2014;2011001;14200099;16
20191;20;1;2014;2011001;14200102;17
20191;20;1;2014;2011001;14200133;15
20191;20;1;2014;2011001;14200001;16
20191;20;1;2014;2011001;14200003;15
20191;20;1;2014;2011001;14200062;17
20191;20;1;2014;2011001;14200151;16
20191;20;1;2014;2011001;14200155;18
20191;20;1;2014;2011001;14200012;16
20191;20;1;2014;2011001;14200075;17
20191;20;1;2014;2011001;14200176;16
20191;20;1;2014;2011001;14200120;16
20191;20;1;2014;2011001;14200124;4
20191;20;1;2014;2011001;14200022;16
20191;20;1;2014;2011001;14200083;16
20191;20;1;2014;2011001;14200163;16
20191;20;1;2014;2011001;14200038;14
20191;20;1;2014;2011001;14200005;11
20191;20;1;2014;2011001;14200144;16
20191;20;1;2014;2011001;14200157;10
20191;20;1;2014;2011001;14200033;15
20191;20;1;2014;2011001;14200126;15
20191;20;1;2014;2011001;14200172;15
20191;20;1;2014;2011003;14200117;13
20191;20;1;2014;2011003;14200118;15
20191;20;1;2014;2011003;14200120;14
20191;20;1;2014;2011003;14200088;12
20191;20;1;2014;2011003;14200093;14
20191;20;1;2014;2011003;14200121;15
20191;20;1;2014;2011003;14200125;14
20191;20;1;2014;2011003;14200129;14
20191;20;1;2014;2011003;14200005;14
20191;20;1;2014;2011003;14200006;14
20191;20;1;2014;2011003;14200103;15
20191;20;1;2014;2011003;14200130;15
20191;20;1;2014;2011003;14200135;12
20191;20;1;2014;2011003;14200010;13
20191;20;1;2014;2011003;14200138;16
20191;20;1;2014;2011003;14200139;13
20191;20;1;2014;2011003;14200141;14
20191;20;1;2014;2011003;14200018;17
20191;20;1;2014;2011003;14200022;15
20191;20;1;2014;2011003;14200147;16
20191;20;1;2014;2011003;14200151;14
20191;20;1;2014;2011003;14200144;17
20191;20;1;2014;2011003;14200152;15
20191;20;1;2014;2011003;14200068;15
20191;20;1;2014;2011003;14200072;13
20191;20;1;2014;2011003;14200076;15
20191;20;1;2014;2011003;14200083;13
20191;20;1;2014;2011003;14200158;14
20191;20;1;2014;2011003;14200163;14
20191;20;1;2014;2011003;14200165;15
20191;20;1;2014;2011003;14200167;15
20191;20;1;2014;2011003;14200110;15
20191;20;1;2014;2011003;14200033;17
20191;20;1;2014;2011003;14200038;14
20191;20;1;2014;2011003;14200101;14
20191;20;1;2014;2011004;14200117;14
20191;20;1;2014;2011004;14200124;14
20191;20;1;2014;2011004;14200125;15
20191;20;1;2014;2011004;14200126;13
20191;20;1;2014;2011004;14200129;16
20191;20;1;2014;2011004;14200008;16
20191;20;1;2014;2011004;14200131;15
20191;20;1;2014;2011004;14200133;15
20191;20;1;2014;2011004;14200010;14
20191;20;1;2014;2011004;14200138;17
20191;20;1;2014;2011004;14200140;13
20191;20;1;2014;2011004;14200141;13
20191;20;1;2014;2011004;14200143;11
20191;20;1;2014;2011004;14200012;14
20191;20;1;2014;2011004;14200022;11
20191;20;1;2014;2011004;14200147;15
20191;20;1;2014;2011004;14200151;13
20191;20;1;2014;2011004;14200155;14
20191;20;1;2014;2011004;14200068;17
20191;20;1;2014;2011004;14200074;11
20191;20;1;2014;2011004;14200076;14
20191;20;1;2014;2011004;14200080;11
20191;20;1;2014;2011004;14200083;16
20191;20;1;2014;2011004;14200027;15
20191;20;1;2014;2011004;14200156;14
20191;20;1;2014;2011004;14200159;14
20191;20;1;2014;2011004;14200163;16
20191;20;1;2014;2011004;14200165;15
20191;20;1;2014;2011004;14200167;17
20191;20;1;2014;2011004;14200110;15
20191;20;1;2014;2011004;14200176;15
20191;20;1;2014;2011004;14200029;11
20191;20;1;2014;2011004;14200100;17
20191;20;1;2014;2011005;15200120;14
20191;20;1;2014;2011005;15200059;16
20191;20;1;2014;2011005;15200060;13
20191;20;1;2014;2011005;15200024;14
20191;20;1;2014;2011005;15200105;13
20191;20;1;2014;2011005;14200004;13
20191;20;1;2014;2011005;14200006;11
20191;20;1;2014;2011005;15200107;12
20191;20;1;2014;2011005;14200139;14
20191;20;1;2014;2011005;15200144;14
20191;20;1;2014;2011005;15200149;15
20191;20;1;2014;2011005;15200150;13
20191;20;1;2014;2011005;15200153;9
20191;20;1;2014;2011005;15200156;11
20191;20;1;2014;2011005;14200021;10
20191;20;1;2014;2011005;14200074;11
20191;20;1;2014;2011005;14200095;13
20191;20;1;2014;2011005;15200161;11
20191;20;1;2014;2011005;15200162;14
20191;20;1;2014;2011005;15200031;14
20191;20;1;2014;2011005;15200035;15
20191;20;1;2014;2011005;15200038;15
20191;20;1;2014;2011005;14200167;17
20191;20;1;2014;2011005;15200168;14
20191;20;1;2014;2011005;15200173;12
20191;20;1;2014;2011005;15200178;14
20191;20;1;2014;2011005;14200063;12
20191;20;1;2014;2011005;14200177;13
20191;20;1;2014;2011005;15200001;13
20191;20;1;2014;2011005;15200053;14
20191;20;1;2014;2011005;15200003;13
20191;20;1;2014;2011005;15200008;14
20191;20;1;2014;2011005;15200009;15
20191;20;1;2014;2011005;15200116;17
20191;20;1;2014;2011005;14200116;14
20191;20;1;2014;2011005;15200021;18
20191;20;1;2014;2011005;15200097;16
20191;20;1;2014;2011005;14200103;17
20191;20;1;2014;2011005;14200140;16
20191;20;1;2014;2011005;14200151;16
20191;20;1;2014;2011005;15200155;17
20191;20;1;2014;2011005;14200068;19
20191;20;1;2014;2011005;14200069;14
20191;20;1;2014;2011005;14200071;18
20191;20;1;2014;2011005;14200096;18
20191;20;1;2014;2011005;14200108;17
20191;20;1;2014;2011005;14200110;16
20191;20;1;2014;2011005;14200037;17
20191;20;1;2014;2011005;14200097;18
20191;20;1;2014;2011005;14200100;17
20191;20;1;2014;2011005;15200050;17
20191;20;1;2014;2011005;15200052;17
20191;20;1;2014;2011006;14200101;13
20191;20;1;2014;2011006;14200117;12
20191;20;1;2014;2011006;14200118;12
20191;20;1;2014;2011006;14200121;12
20191;20;1;2014;2011006;14200124;14
20191;20;1;2014;2011006;14200125;13
20191;20;1;2014;2011006;14200004;15
20191;20;1;2014;2011006;14200008;14
20191;20;1;2014;2011006;14200103;9
20191;20;1;2014;2011006;14200131;15
20191;20;1;2014;2011006;14200133;16
20191;20;1;2014;2011006;14200010;12
20191;20;1;2014;2011006;14200139;12
20191;20;1;2014;2011006;14200140;12
20191;20;1;2014;2011006;14200141;15
20191;20;1;2014;2011006;14200143;14
20191;20;1;2014;2011006;14200022;12
20191;20;1;2014;2011006;14200147;13
20191;20;1;2014;2011006;14200151;13
20191;20;1;2014;2011006;15200154;11
20191;20;1;2014;2011006;14200152;12
20191;20;1;2014;2011006;14200155;13
20191;20;1;2014;2011006;14200068;15
20191;20;1;2014;2011006;14200074;15
20191;20;1;2014;2011006;14200076;14
20191;20;1;2014;2011006;14200080;10
20191;20;1;2014;2011006;14200083;13
20191;20;1;2014;2011006;14200027;13
20191;20;1;2014;2011006;14200158;12
20191;20;1;2014;2011006;14200105;13
20191;20;1;2014;2011006;15200037;12
20191;20;1;2014;2011006;14200163;14
20191;20;1;2014;2011006;14200165;11
20191;20;1;2014;2011006;14200167;12
20191;20;1;2014;2011006;14200106;13
20191;20;1;2014;2011006;14200172;13
20191;20;1;2014;2011006;14200176;16
20191;20;1;2014;2011006;14200100;12
20191;20;1;2014;2011101;14200124;11
20191;20;1;2014;2011101;15200138;10
20191;20;1;2014;2011101;14200022;11
20191;20;1;2014;2011101;14200082;9
20191;20;1;2014;2011101;15200163;12
20191;20;1;2014;2011101;15200044;13
20191;20;1;2014;2011101;14200098;11
20191;20;1;2014;2011101;15200187;13
20191;20;1;2014;2011103;15200116;13
20191;20;1;2014;2011103;15200123;12
20191;20;1;2014;2011103;15200060;16
20191;20;1;2014;2011103;16200001;11
20191;20;1;2014;2011103;16200152;11
20191;20;1;2014;2011103;14200122;11
20191;20;1;2014;2011103;16200196;12
20191;20;1;2014;2011103;16200197;12
20191;20;1;2014;2011103;15200147;0
20191;20;1;2014;2011103;15200149;0
20191;20;1;2014;2011103;14200012;12
20191;20;1;2014;2011103;14200014;11
20191;20;1;2014;2011103;14200021;11
20191;20;1;2014;2011103;14200071;12
20191;20;1;2014;2011103;14200086;11
20191;20;1;2014;2011103;14200106;11
20191;20;1;2014;2011103;15200045;15
20191;20;1;2014;2011103;15200182;15
20191;20;1;2014;2011103;15200010;12
20191;20;1;2014;2011104;14200101;11
20191;20;1;2014;2011104;14200120;9
20191;20;1;2014;2011104;14200138;13
20191;20;1;2014;2011104;14200141;13
20191;20;1;2014;2011104;14200003;14
20191;20;1;2014;2011104;14200016;9
20191;20;1;2014;2011104;14200147;11
20191;20;1;2014;2011104;14200155;11
20191;20;1;2014;2011104;14200022;10
20191;20;1;2014;2011104;14200027;14
20191;20;1;2014;2011104;14200165;12
20191;20;1;2014;2011104;14200029;11
20191;20;1;2014;2011105;14200101;14
20191;20;1;2014;2011105;15200117;14
20191;20;1;2014;2011105;14200088;13
20191;20;1;2014;2011105;15200105;13
20191;20;1;2014;2011105;14200103;11
20191;20;1;2014;2011105;15200107;13
20191;20;1;2014;2011105;14200072;12
20191;20;1;2014;2011105;14200082;11
20191;20;1;2014;2011105;14200171;14
20191;20;1;2014;2011105;15200179;12
20191;20;1;2014;2011105;14200029;14
20191;20;1;2014;2011105;14200064;11
20191;20;1;2014;2011106;14200090;17
20191;20;1;2014;2011106;14200129;14
20191;20;1;2014;2011106;14200138;15
20191;20;1;2014;2011106;14200001;14
20191;20;1;2014;2011106;14200012;15
20191;20;1;2014;2011106;14200156;15
20191;20;1;2014;2011106;14200062;16
20191;20;1;2014;2011106;14200110;17
20191;20;1;2014;2011110;16200192;13
20191;20;1;2014;2011110;14200135;10
20191;20;1;2014;2011110;14200014;10
20191;20;1;2014;2011110;16200156;13
20191;20;1;2014;2011110;14200081;12
20191;20;1;2014;2011115;17200172;14
20191;20;1;2014;2011115;17200173;12
20191;20;1;2014;2011115;17200063;12
20191;20;1;2014;2011115;15200169;0
20191;20;1;2014;2011115;16200036;17
20191;20;1;2014;2011115;16200172;15
20191;20;1;2014;2011115;14200126;11
20191;20;1;2014;2011115;17200164;7
20191;20;1;2014;2011115;17200197;14
20191;20;1;2014;2011115;17200051;8
20191;20;1;2014;2011115;16200018;18
20191;20;1;2014;2011115;17200242;14
20191;20;1;2014;2011115;17200033;13
20191;20;1;2014;2011116;15200026;14
20191;20;1;2014;2011116;16200036;14
20191;20;1;2014;2011116;16200140;14
20191;20;1;2014;2011116;15200060;14
20191;20;1;2014;2011116;15200171;16
20191;20;1;2014;2011116;15200172;14
20191;20;1;2014;2011116;15200176;14
20191;20;1;2014;2011116;17200188;15
20191;20;1;2014;2011116;13160113;13
20191;20;1;2014;2011116;16200039;15
20191;20;1;2014;2011116;16200040;14
20191;20;1;2014;2011116;16200169;15
20191;20;1;2014;2011116;16200194;9
20191;20;1;2014;2011116;17200161;15
20191;20;1;2014;2011116;14200004;15
20191;20;1;2014;2011116;14200005;15
20191;20;1;2014;2011116;14200008;15
20191;20;1;2014;2011116;15200105;14
20191;20;1;2014;2011116;14200116;14
20191;20;1;2014;2011116;14200120;13
20191;20;1;2014;2011116;14200126;14
20191;20;1;2014;2011116;14200129;15
20191;20;1;2014;2011116;14200134;15
20191;20;1;2014;2011116;14200136;15
20191;20;1;2014;2011116;14200142;15
20191;20;1;2014;2011116;14200151;13
20191;20;1;2014;2011116;14200159;8
20191;20;1;2014;2011116;14200160;13
20191;20;1;2014;2011116;14200163;15
20191;20;1;2014;2011116;14200171;14
20191;20;1;2014;2011116;14200038;15
20191;20;1;2014;2011116;15200001;14
20191;20;1;2014;2011116;16200045;13
20191;20;1;2014;2011116;16200147;14
20191;20;1;2014;2011116;16200197;14
20191;20;1;2014;2011116;14200003;14
20191;20;1;2014;2011116;15200008;13
20191;20;1;2014;2011116;15200009;13
20191;20;1;2014;2011116;15200010;14
20191;20;1;2014;2011116;15200028;15
20191;20;1;2014;2011116;15200034;8
20191;20;1;2014;2011116;14200016;14
20191;20;1;2014;2011116;14200031;14
20191;20;1;2014;2011116;14200060;15
20191;20;1;2014;2011116;17200238;0
20191;20;1;2014;2011116;14200018;15
20191;20;1;2014;2011116;17200232;15
20191;20;1;2014;2011116;14200068;15
20191;20;1;2014;2011116;14200071;14
20191;20;1;2014;2011116;14200080;5
20191;20;1;2014;2011116;15200054;14
20191;20;1;2014;2011116;15200045;13
20191;20;1;2014;2011116;16200010;14
20191;20;1;2014;2011116;16200005;13
20191;20;1;2014;2011116;16200008;14
20191;20;1;2014;2011116;16200166;14
20191;20;1;2014;2011116;16200011;15
20191;20;1;2014;2011116;15200146;14
20191;20;1;2014;2011116;15200149;13
20191;20;1;2014;2011116;15200150;14
20191;20;1;2014;2011116;15200155;14
20191;20;1;2014;2011116;15200161;14
20191;20;1;2014;2011116;15200163;13
20191;20;1;2014;2011116;17200246;15
20191;20;1;2014;2011116;14200035;15
20191;20;1;2014;2011116;15200121;13
20191;20;1;2014;2011116;15200129;14
20191;20;1;2014;2011116;15200131;14
20191;20;1;2014;2011116;15200133;14
20191;20;1;2014;2011116;15200135;14
20191;20;1;2014;2011116;15200142;14
20191;20;1;2014;2011116;16200132;15
20191;20;1;2014;2011116;17200022;15
20191;20;1;2014;2011116;16200192;12
20191;20;1;2014;2011116;15200185;14
20191;20;1;2014;2011116;16200103;14
20191;20;1;2014;2011116;16200108;15
20191;20;1;2014;2011116;16200109;15
20191;20;1;2014;2011116;17200031;13
20191;20;1;2014;2011120;17200154;12
20191;20;1;2014;2011120;16200030;17
20191;20;1;2014;2011120;16200031;15
20191;20;1;2014;2011120;14200137;12
20191;20;1;2014;2011120;15200027;17
20191;20;1;2014;2011120;16200023;19
20191;20;1;2014;2011120;17200015;17
20191;20;1;2014;2011120;17200016;15
20191;20;1;2014;2011120;17200152;13
20191;20;1;2014;2011120;16200026;16
20191;20;1;2018;20118031;18200183;4
20191;20;1;2018;20118031;18200027;6
20191;20;1;2018;20118031;18200133;7
20191;20;1;2018;20118031;18200185;5
20191;20;1;2018;20118031;18200186;10
20191;20;1;2018;20118031;18200189;11
20191;20;1;2018;20118031;18200187;11
20191;20;1;2018;20118031;18200195;12
20191;20;1;2018;20118031;18200194;12
20191;20;1;2018;20118031;18200043;8
20191;20;1;2018;20118031;18200004;15
20191;20;1;2018;20118031;18200200;5
20191;20;1;2018;20118031;18200202;8
20191;20;1;2018;20118031;18200143;11
20191;20;1;2018;20118031;18200239;14
20191;20;1;2018;20118031;18200222;13
20191;20;1;2018;20118031;18200069;15
20191;20;1;2018;20118031;18200227;12
20191;20;1;2018;20118031;18200226;12
20191;20;1;2018;20118031;18200159;11
20191;20;1;2018;20118031;18200020;7
20191;20;1;2018;20118031;18200209;11
20191;20;1;2018;20118031;18200210;10
20191;20;1;2018;20118031;18200211;16
20191;20;1;2018;20118031;18200124;11
20191;20;1;2018;20118031;18200152;14
20191;20;1;2018;20118031;18200213;4
20191;20;1;2018;20118031;18200216;16
20191;20;1;2018;20118031;18200215;3
20191;20;1;2018;20118031;18200218;1
20191;20;1;2018;20118031;18200217;12
20191;20;1;2018;20118031;18200029;6
20191;20;1;2018;20118031;18200163;4
20191;20;1;2018;20118031;18200012;9
20191;20;1;2018;20118031;18200014;14
20191;20;1;2018;20118031;18200038;5
20191;20;1;2018;20118031;18200179;17
20191;20;1;2018;20118031;18200138;12
20191;20;1;2018;20118031;18200028;7
20191;20;1;2018;20118031;18200184;8
20191;20;1;2018;20118031;18200042;12
20191;20;1;2018;20118031;18200051;11
20191;20;1;2018;20118031;18200121;12
20191;20;1;2018;20118031;18200006;9
20191;20;1;2018;20118031;18200145;8
20191;20;1;2018;20118031;18200219;12
20191;20;1;2018;20118031;18200220;14
20191;20;1;2018;20118031;18200225;11
20191;20;1;2018;20118031;18200161;5
20191;20;1;2018;20118031;18200229;15
20191;20;1;2018;20118031;18200021;11
20191;20;1;2018;20118031;18200176;14
20191;20;1;2018;20118031;18200122;14
20191;20;1;2018;20118031;18200061;14
20191;20;1;2018;20118031;18200058;12
20191;20;1;2018;20118031;18200009;4
20191;20;1;2018;20118031;18200149;5
20191;20;1;2018;20118031;18200066;14
20191;20;1;2018;20118031;18200065;11
20191;20;1;2018;20118031;18200234;18
20191;20;1;2018;20118031;18200233;12
20191;20;1;2018;20118031;18200235;10
20191;20;1;2018;20118031;18200164;11
20191;20;1;2018;20118031;18200165;6
20191;20;1;2018;20118031;18200016;11
20191;20;1;2018;20118031;18200182;4
20191;20;1;2018;20118031;18200169;1
20191;20;1;2018;20118031;18200026;12
20191;20;1;2018;20118031;18200025;9
20191;20;1;2018;20118031;18200039;8
20191;20;1;2018;20118031;18200002;8
20191;20;1;2018;20118031;18200190;13
20191;20;1;2018;20118031;18200197;2
20191;20;1;2018;20118031;18200120;8
20191;20;1;2018;20118031;18200201;14
20191;20;1;2018;20118031;18200046;12
20191;20;1;2018;20118031;18200050;9
20191;20;1;2018;20118031;18200139;14
20191;20;1;2018;20118031;18200141;11
20191;20;1;2018;20118031;18200204;16
20191;20;1;2018;20118031;18200205;6
20191;20;1;2018;20118031;18200206;6
20191;20;1;2018;20118031;18200153;11
20191;20;1;2018;20118031;18200155;15
20191;20;1;2018;20118031;18200157;11
20191;20;1;2018;20118031;18200230;13
20191;20;1;2018;20118031;18200162;1
20191;20;1;2018;20118031;18200232;11
20191;20;1;2018;20118031;18200055;16
20191;20;1;2018;20118031;18200147;8
20191;20;1;2018;20118031;18200214;2
20191;20;1;2018;20118031;18200057;14
20191;20;1;2018;20118031;18200059;18
20191;20;1;2018;20118031;18200008;12
20191;20;1;2018;20118031;18200148;8
20191;20;1;2018;20118031;18200129;15
20191;20;1;2018;20118031;18200170;12
20191;20;1;2018;20118031;18200171;15
20191;20;1;2018;20118031;18200180;12
20191;20;1;2018;20118031;18200024;9
20191;20;1;2018;20118031;18200181;2
20191;20;1;2018;20118031;18200001;11
20191;20;1;2018;20118031;18200134;2
20191;20;1;2018;20118031;18200136;10
20191;20;1;2018;20118031;18200191;12
20191;20;1;2018;20118031;18200193;9
20191;20;1;2018;20118031;18200045;8
20191;20;1;2018;20118031;18200198;4
20191;20;1;2018;20118031;18200049;8
20191;20;1;2018;20118031;18200203;11
20191;20;1;2018;20118031;18200208;4
20191;20;1;2018;20118031;18200068;11
20191;20;1;2018;20118031;18200019;11
20191;20;1;2018;20118031;18200223;13
20191;20;1;2018;20118031;18200158;11
20191;20;1;2018;20118031;18200178;9
20191;20;1;2018;20118031;18200192;9
20191;20;1;2018;20118031;18200151;11
20191;20;1;2018;20118031;18200063;11
20191;20;1;2018;20118031;18200064;11
20191;20;1;2018;20118031;18200236;12
20191;20;1;2018;20118031;18200030;10
20191;20;1;2018;20118031;18200032;10
20191;20;1;2018;20118031;18200033;12
20191;20;1;2018;20118031;18200166;3
20191;20;1;2018;20118031;18200168;11
20191;20;1;2018;20118031;18200167;8
